id,ans
427,0
428,2
429,2
430,2
431,3
432,4
433,3
434,3
435,3
436,3
437,3
438,3
439,3
440,3
441,3
442,5
443,0
444,2
445,5
446,1
447,1
448,5
449,0
450,3
451,0
452,3
453,3
454,4
455,3
456,1
457,2
458,4
459,5
460,2
461,2
462,3
463,0
464,3
465,5
466,5
467,3
468,0
469,1
470,5
471,0
472,3
473,4
474,3
475,0
476,2
477,0
478,3
479,5
480,2
481,4
482,1
483,4
484,5
485,3
486,1
487,3
488,0
489,5
490,4
491,0
492,4
493,0
494,4
495,4
496,5
497,4
498,5
499,5
500,0
501,0
502,5
503,4
504,3
505,2
506,4
507,4
508,1
509,1
510,3
511,1
512,5
513,3
514,5
515,2
516,5
517,5
518,2
519,5
520,4
521,3
522,4
523,1
524,4
525,4
526,0
527,0
528,0
529,4
530,0
531,5
532,2
533,2
534,1
535,4
536,2
537,3
538,5
539,5
540,5
541,3
542,3
543,4
544,2
545,3
546,2
547,0
548,4
549,4
550,1
551,4
552,3
553,0
554,5
555,1
556,3
557,1
558,3
559,1
560,3
561,3
562,0
563,4
564,0
565,0
566,2
567,2
568,0
569,5
570,0
571,2
572,2
573,1
574,5
575,0
576,3
577,3
578,1
579,1
580,0
581,4
582,4
583,5
584,0
585,5
586,5
587,3
588,3
589,2
590,1
591,2
592,3
593,1
594,0
595,0
596,5
597,3
598,1
599,3
600,3
601,5
602,2
603,5
604,1
605,2
606,1
607,2
608,0
609,1
610,5
611,1
612,4
613,3
614,2
615,5
616,2
617,1
618,3
619,1
620,2
621,1
622,0
623,3
624,4
625,3
626,5
627,0
628,0
629,0
630,5
631,3
632,0
633,5
634,3
635,5
636,4
637,0
638,1
639,3
640,2
641,3
642,2
643,1
644,5
645,2
646,2
647,4
648,5
649,5
650,3
651,5
652,3
653,5
654,0
655,1
656,5
657,5
658,5
659,0
660,1
661,5
662,1
663,3
664,0
665,5
666,3
667,4
668,5
669,4
670,0
671,2
672,2
673,2
674,0
675,4
676,2
677,2
678,4
679,0
680,0
681,3
682,2
683,0
684,5
685,2
686,0
687,0
688,4
689,3
690,0
691,4
692,0
693,4
694,5
695,1
696,3
697,4
698,4
699,3
700,2
701,3
702,5
703,0
704,0
705,3
706,5
707,4
708,2
709,1
710,4
711,2
712,0
713,2
714,5
715,4
716,0
717,1
718,2
719,4
720,1
721,1
722,1
723,1
724,5
725,1
726,4
727,5
728,3
729,0
730,0
731,1
732,4
733,5
734,4
735,1
736,1
737,5
738,5
739,4
740,4
741,0
742,1
743,4
744,5
745,5
746,1
747,0
748,2
749,3
750,0
751,0
752,1
753,0
754,0
755,3
756,3
757,2
758,0
759,4
760,5
761,4
762,0
763,5
764,2
765,0
766,2
767,5
768,5
769,0
770,0
771,3
772,0
773,4
774,3
775,5
776,2
777,1
778,0
779,3
780,2
781,5
782,5
783,5
784,0
785,3
786,3
787,0
788,5
789,0
790,0
791,1
792,1
793,5
794,2
795,2
796,5
797,1
798,5
799,2
800,5
801,3
802,3
803,1
804,1
805,0
806,2
807,3
808,0
809,0
810,1
811,1
812,3
813,0
814,2
815,4
816,4
817,4
818,5
819,1
820,2
821,0
822,3
823,0
824,3
825,0
826,0
827,2
828,5
829,5
830,1
831,5
832,0
833,4
834,5
835,5
836,3
837,2
838,0
839,2
840,3
841,1
842,3
843,2
844,3
845,0
846,5
847,4
848,4
849,1
850,1
851,4
852,2
853,5
854,3
855,0
856,5
857,4
858,4
859,3
860,5
861,0
862,1
863,2
864,2
865,0
866,1
867,5
868,2
869,3
870,1
871,3
872,2
873,1
874,4
875,0
876,3
877,4
878,2
879,0
880,1
881,5
882,5
883,3
884,1
885,1
886,2
887,3
888,5
889,5
890,4
891,2
892,2
893,0
894,1
895,4
896,1
897,1
898,5
899,4
900,5
901,3
902,5
903,1
904,4
905,5
906,5
907,4
908,3
909,3
910,0
911,2
912,4
913,0
914,5
915,5
916,1
917,2
918,1
919,2
920,4
921,0
922,4
923,1
924,3
925,5
926,5
927,4
928,2
929,0
930,4
931,0
932,3
933,0
934,0
935,0
936,0
937,2
938,0
939,4
940,2
941,4
942,1
943,1
944,2
945,2
946,5
947,4
948,0
949,2
950,1
951,1
952,5
953,1
954,1
955,4
956,1
957,1
958,1
959,1
960,0
961,5
962,1
963,1
964,1
965,1
966,5
967,2
968,4
969,1
970,0
971,3
972,3
973,3
974,3
975,3
976,4
977,4
978,1
979,4
980,4
981,1
982,0
983,2
984,0
985,2
986,0
987,0
988,2
989,1
990,0
991,1
992,4
993,0
994,2
995,5
996,1
997,0
998,2
999,0
1000,3
1001,2
1002,0
1003,4
1004,1
1005,2
1006,0
1007,3
1008,5
1009,2
1010,4
1011,0
1012,1
1013,0
1014,5
1015,5
1016,2
1017,4
1018,0
1019,1
1020,2
1021,3
1022,0
1023,4
1024,5
1025,0
1026,2
1027,4
1028,0
1029,4
1030,1
1031,5
1032,3
1033,4
1034,0
1035,1
1036,5
1037,4
1038,4
1039,1
1040,0
1041,0
1042,2
1043,5
1044,5
1045,0
1046,4
1047,0
1048,3
1049,4
1050,5
1051,0
1052,1
1053,3
1054,2
1055,3
1056,0
1057,3
1058,2
1059,5
1060,2
1061,3
1062,4
1063,2
1064,0
1065,3
1066,0
1067,0
1068,1
1069,3
1070,2
1071,4
1072,0
1073,1
1074,3
1075,0
1076,3
1077,0
1078,5
1079,2
1080,0
1081,0
1082,0
1083,3
1084,0
1085,0
1086,4
1087,3
1088,2
1089,3
1090,3
1091,0
1092,2
1093,5
1094,0
1095,0
1096,4
1097,2
1098,0
1099,2
1100,2
1101,2
1102,5
1103,3
1104,2
1105,0
1106,5
1107,2
1108,3
1109,0
1110,3
1111,4
1112,3
1113,2
1114,4
1115,3
1116,4
1117,0
1118,1
1119,1
1120,4
1121,4
1122,4
1123,2
1124,3
1125,2
1126,2
1127,1
1128,1
1129,4
1130,0
1131,4
1132,4
1133,0
1134,3
1135,0
1136,3
1137,3
1138,5
1139,4
1140,3
1141,4
1142,3
1143,5
1144,4
1145,1
1146,4
1147,4
1148,1
1149,3
1150,1
1151,3
1152,4
1153,4
1154,1
1155,5
1156,2
1157,3
1158,4
1159,1
1160,4
1161,0
1162,2
1163,3
1164,5
1165,4
1166,5
1167,4
1168,1
1169,2
1170,1
1171,4
1172,2
1173,5
1174,1
1175,5
1176,0
1177,5
1178,3
1179,0
1180,2
1181,1
1182,1
1183,2
1184,4
1185,3
1186,2
1187,5
1188,4
1189,3
1190,1
1191,4
1192,0
1193,3
1194,0
1195,0
1196,2
1197,5
1198,5
1199,1
1200,0
1201,5
1202,0
1203,2
1204,1
1205,4
1206,1
1207,5
1208,0
1209,2
1210,4
1211,0
1212,0
1213,4
1214,1
1215,1
1216,0
1217,5
1218,4
1219,2
1220,5
1221,0
1222,0
1223,3
1224,3
1225,3
1226,2
1227,3
1228,0
1229,2
1230,0
1231,2
1232,0
1233,3
1234,0
1235,3
1236,4
1237,3
1238,1
1239,0
1240,2
1241,0
1242,3
1243,3
1244,5
1245,2
1246,5
1247,3
1248,2
1249,5
1250,1
1251,0
1252,3
1253,3
1254,5
1255,3
1256,5
1257,0
1258,2
1259,2
1260,2
1261,1
1262,2
1263,3
1264,5
1265,4
1266,3
1267,1
1268,0
1269,1
1270,3
1271,4
1272,2
1273,2
1274,1
1275,5
1276,0
1277,3
1278,3
1279,1
1280,0
1281,1
1282,0
1283,2
1284,4
1285,2
1286,4
1287,5
1288,4
1289,0
1290,0
1291,0
1292,1
1293,4
1294,4
1295,3
1296,5
1297,3
1298,1
1299,1
1300,3
1301,1
1302,0
1303,3
1304,0
1305,0
1306,2
1307,5
1308,0
1309,4
1310,1
1311,0
1312,3
1313,3
1314,2
1315,2
1316,4
1317,2
1318,5
1319,1
1320,2
1321,3
1322,5
1323,1
1324,1
1325,4
1326,1
1327,3
1328,5
1329,3
1330,2
1331,0
1332,0
1333,5
1334,3
1335,4
1336,2
1337,1
1338,0
1339,0
1340,2
1341,3
1342,1
1343,0
1344,5
1345,5
1346,0
1347,1
1348,4
1349,0
1350,2
1351,1
1352,4
1353,5
1354,5
1355,0
1356,5
1357,5
1358,4
1359,0
1360,1
1361,1
1362,2
1363,0
1364,1
1365,2
1366,0
1367,2
1368,0
1369,1
1370,3
1371,3
1372,2
1373,0
1374,1
1375,1
1376,5
1377,0
1378,1
1379,4
1380,5
1381,4
1382,1
1383,5
1384,1
1385,2
1386,2
1387,5
1388,0
1389,5
1390,3
1391,1
1392,4
1393,3
1394,0
1395,1
1396,3
1397,5
1398,4
1399,5
1400,1
1401,0
1402,1
1403,0
1404,4
1405,4
1406,5
1407,2
1408,3
1409,4
1410,4
1411,0
1412,2
1413,0
1414,1
1415,0
1416,0
1417,2
1418,2
1419,3
1420,3
1421,5
1422,5
1423,3
1424,4
1425,0
1426,3
1427,2
1428,5
1429,4
1430,1
1431,0
1432,3
1433,2
1434,0
1435,3
1436,1
1437,5
1438,4
1439,3
1440,2
1441,1
1442,1
1443,3
1444,4
1445,4
1446,4
1447,5
1448,1
1449,3
1450,5
1451,1
1452,0
1453,3
1454,5
1455,1
1456,3
1457,2
1458,2
1459,2
1460,5
1461,0
1462,4
1463,3
1464,5
1465,5
1466,2
1467,1
1468,3
1469,2
1470,5
1471,4
1472,2
1473,3
1474,2
1475,4
1476,2
1477,5
1478,0
1479,4
1480,3
1481,5
1482,2
1483,4
1484,1
1485,1
1486,1
1487,2
1488,1
1489,0
1490,0
1491,5
1492,0
1493,1
1494,0
1495,2
1496,1
1497,4
1498,5
1499,4
1500,0
1501,5
1502,3
1503,4
1504,4
1505,0
1506,0
1507,0
1508,2
1509,1
1510,1
1511,3
1512,1
1513,2
1514,1
1515,1
1516,1
1517,1
1518,1
1519,0
1520,1
1521,1
1522,5
1523,2
1524,3
1525,4
1526,1
1527,3
1528,5
1529,3
1530,2
1531,0
1532,4
1533,1
1534,2
1535,3
1536,1
1537,5
1538,0
1539,3
1540,2
1541,1
1542,2
1543,4
1544,4
1545,3
1546,0
1547,1
1548,4
1549,0
1550,4
1551,0
1552,5
1553,4
1554,0
1555,4
1556,1
1557,0
1558,2
1559,5
1560,0
1561,4
1562,4
1563,4
1564,0
1565,1
1566,5
1567,3
1568,5
1569,1
1570,0
1571,3
1572,2
1573,5
1574,4
1575,1
1576,3
1577,3
1578,4
1579,4
1580,3
1581,4
1582,5
1583,3
1584,2
1585,1
1586,2
1587,0
1588,5
1589,0
1590,1
1591,3
1592,0
1593,3
1594,2
1595,4
1596,1
1597,4
1598,3
1599,0
1600,1
1601,4
1602,1
1603,4
1604,4
1605,4
1606,3
1607,3
1608,4
1609,4
1610,0
1611,1
1612,2
1613,4
1614,4
1615,3
1616,2
1617,0
1618,2
1619,2
1620,1
1621,5
1622,5
1623,0
1624,1
1625,0
1626,0
1627,0
1628,1
1629,0
1630,3
1631,4
1632,1
1633,5
1634,0
1635,2
1636,4
1637,0
1638,5
1639,2
1640,2
1641,4
1642,4
1643,5
1644,2
1645,2
1646,2
1647,1
1648,0
1649,1
1650,5
1651,5
1652,1
1653,1
1654,1
1655,2
1656,4
1657,4
1658,1
1659,4
1660,4
1661,1
1662,2
1663,3
1664,3
1665,4
1666,2
1667,0
1668,0
1669,1
1670,2
1671,2
1672,5
1673,1
1674,2
1675,3
1676,0
1677,1
1678,3
1679,0
1680,1
1681,0
1682,4
1683,3
1684,3
1685,4
1686,1
1687,2
1688,3
1689,1
1690,1
1691,0
1692,0
1693,1
1694,2
1695,4
1696,0
1697,4
1698,5
1699,1
1700,0
1701,5
1702,0
1703,1
1704,4
1705,1
1706,0
1707,1
1708,0
1709,4
1710,2
1711,1
1712,2
1713,4
1714,2
1715,3
1716,4
1717,4
1718,0
1719,3
1720,0
1721,2
1722,2
1723,4
1724,1
1725,3
1726,3
1727,3
1728,3
1729,3
1730,4
1731,0
1732,2
1733,5
1734,2
1735,5
1736,2
1737,0
1738,3
1739,0
1740,4
1741,1
1742,0
1743,1
1744,1
1745,3
1746,4
1747,4
1748,4
1749,5
1750,2
1751,3
1752,5
1753,1
1754,2
1755,3
1756,3
1757,5
1758,2
1759,3
1760,2
1761,4
1762,0
1763,1
1764,5
1765,0
1766,1
1767,0
1768,2
1769,4
1770,0
1771,2
1772,2
1773,4
1774,4
1775,5
1776,3
1777,1
1778,3
1779,2
1780,5
1781,5
1782,3
1783,1
1784,2
1785,1
1786,5
1787,1
1788,1
1789,4
1790,1
1791,5
1792,3
1793,3
1794,5
1795,2
1796,4
1797,1
1798,5
1799,5
1800,5
1801,4
1802,5
1803,4
1804,2
1805,5
1806,2
1807,0
1808,1
1809,4
1810,1
1811,3
1812,2
1813,0
1814,1
1815,4
1816,0
1817,4
1818,0
1819,0
1820,3
1821,3
1822,4
1823,5
1824,5
1825,1
1826,0
1827,3
1828,2
1829,3
1830,2
1831,0
1832,3
1833,5
1834,0
1835,1
1836,5
1837,0
1838,0
1839,3
1840,5
1841,0
1842,1
1843,5
1844,0
1845,4
1846,1
1847,3
1848,1
1849,2
1850,3
1851,1
1852,0
1853,4
1854,1
1855,1
1856,1
1857,2
1858,0
1859,0
1860,3
1861,2
1862,2
1863,2
1864,4
1865,1
1866,4
1867,3
1868,2
1869,0
1870,2
1871,4
1872,0
1873,1
1874,2
1875,1
1876,0
1877,4
1878,3
1879,1
1880,1
1881,3
1882,2
1883,3
1884,3
1885,4
1886,5
1887,5
1888,2
1889,3
1890,5
1891,4
1892,2
1893,1
1894,0
1895,1
1896,5
1897,5
1898,3
1899,4
1900,0
1901,3
1902,1
1903,1
1904,5
1905,5
1906,2
1907,3
1908,1
1909,2
1910,0
1911,3
1912,0
1913,4
1914,1
1915,5
1916,2
1917,2
1918,4
1919,1
1920,0
1921,0
1922,2
1923,0
1924,5
1925,5
1926,3
1927,3
1928,5
1929,0
1930,2
1931,2
1932,0
1933,1
1934,0
1935,5
1936,1
1937,0
1938,4
1939,5
1940,5
1941,1
1942,0
1943,5
1944,5
1945,4
1946,0
1947,2
1948,3
1949,5
1950,1
1951,1
1952,5
1953,5
1954,4
1955,1
1956,0
1957,5
1958,3
1959,5
1960,4
1961,1
1962,4
1963,0
1964,5
1965,4
1966,5
1967,1
1968,3
1969,2
1970,0
1971,3
1972,5
1973,3
1974,2
1975,4
1976,4
1977,5
1978,2
1979,5
1980,2
1981,0
1982,5
1983,5
1984,5
1985,4
1986,2
1987,0
1988,1
1989,5
1990,3
1991,5
1992,3
1993,2
1994,1
1995,4
1996,1
1997,5
1998,5
1999,5
2000,0
2001,3
2002,1
2003,1
2004,3
2005,0
2006,1
2007,2
2008,1
2009,1
2010,0
2011,5
2012,0
2013,1
2014,5
2015,0
2016,2
2017,4
2018,4
2019,0
2020,5
2021,4
2022,5
2023,5
2024,2
2025,4
2026,0
2027,0
2028,1
2029,2
2030,5
2031,2
2032,4
2033,4
2034,0
2035,2
2036,4
2037,3
2038,1
2039,2
2040,3
2041,5
2042,1
2043,3
2044,3
2045,1
2046,3
2047,1
2048,3
2049,2
2050,0
2051,3
2052,0
2053,3
2054,1
2055,1
2056,5
2057,3
2058,0
2059,2
2060,1
2061,0
2062,1
2063,3
2064,1
2065,0
2066,0
2067,3
2068,2
2069,2
2070,0
2071,0
2072,0
2073,1
2074,0
2075,0
2076,2
2077,0
2078,5
2079,0
2080,0
2081,1
2082,5
2083,3
2084,4
2085,0
2086,1
2087,2
2088,5
2089,5
2090,3
2091,0
2092,4
2093,5
2094,1
2095,1
2096,5
2097,0
2098,0
2099,1
2100,4
2101,5
2102,1
2103,1
2104,3
2105,4
2106,4
2107,1
2108,3
2109,3
2110,1
2111,1
2112,2
2113,3
2114,3
2115,3
2116,4
2117,1
2118,3
2119,3
2120,1
2121,1
2122,1
2123,5
2124,0
2125,5
2126,4
2127,5
2128,2
2129,0
2130,1
2131,0
2132,2
2133,2
2134,5
2135,4
2136,1
2137,5
2138,2
2139,2
2140,3
2141,3
2142,1
2143,1
2144,3
2145,4
2146,2
2147,2
2148,1
2149,2
2150,5
2151,0
2152,0
2153,4
2154,2
2155,2
2156,3
2157,3
2158,3
2159,2
2160,5
2161,5
2162,5
2163,2
2164,1
2165,1
2166,2
2167,0
2168,0
2169,0
2170,3
2171,3
2172,1
2173,1
2174,4
2175,3
2176,1
2177,2
2178,3
2179,3
2180,3
2181,2
2182,1
2183,4
2184,0
2185,2
2186,2
2187,4
2188,1
2189,4
2190,0
2191,2
2192,0
2193,0
2194,2
2195,1
2196,5
2197,2
2198,0
2199,5
2200,3
2201,0
2202,1
2203,5
2204,3
2205,1
2206,0
2207,2
2208,4
2209,3
2210,3
2211,1
2212,5
2213,3
2214,2
2215,2
2216,1
2217,5
2218,5
2219,0
2220,0
2221,3
2222,4
2223,0
2224,0
2225,1
2226,0
2227,0
2228,3
2229,0
2230,4
2231,4
2232,4
2233,5
2234,3
2235,3
2236,2
2237,0
2238,3
2239,5
2240,5
2241,0
2242,2
2243,0
2244,3
2245,0
2246,4
2247,1
2248,1
2249,0
2250,3
2251,3
2252,0
2253,2
2254,0
2255,2
2256,5
2257,4
2258,2
2259,2
2260,5
2261,0
2262,4
2263,3
2264,5
2265,1
2266,4
2267,0
2268,0
2269,4
2270,4
2271,1
2272,0
2273,4
2274,0
2275,4
2276,2
2277,4
2278,0
2279,3
2280,0
2281,0
2282,1
2283,2
2284,4
2285,0
2286,5
2287,2
2288,1
2289,5
2290,0
2291,5
2292,5
2293,2
2294,0
2295,2
2296,3
2297,5
2298,1
2299,2
2300,5
2301,1
2302,1
2303,5
2304,5
2305,5
2306,1
2307,5
2308,2
2309,2
2310,4
2311,4
2312,0
2313,4
2314,1
2315,1
2316,2
2317,4
2318,0
2319,4
2320,5
2321,3
2322,1
2323,2
2324,0
2325,4
2326,0
2327,2
2328,3
2329,0
2330,5
2331,3
2332,3
2333,1
2334,0
2335,1
2336,5
2337,0
2338,5
2339,3
2340,1
2341,3
2342,3
2343,2
2344,1
2345,3
2346,1
2347,1
2348,4
2349,1
2350,1
2351,3
2352,1
2353,3
2354,4
2355,4
2356,0
2357,3
2358,0
2359,2
2360,2
2361,2
2362,4
2363,2
2364,1
2365,1
2366,5
2367,2
2368,4
2369,5
2370,4
2371,5
2372,5
2373,0
2374,4
2375,3
2376,1
2377,3
2378,3
2379,1
2380,2
2381,0
2382,1
2383,2
2384,3
2385,5
2386,1
2387,4
2388,1
2389,1
2390,3
2391,3
2392,1
2393,5
2394,4
2395,1
2396,5
2397,1
2398,2
2399,3
2400,4
2401,0
2402,5
2403,2
2404,2
2405,4
2406,5
2407,2
2408,5
2409,0
2410,5
2411,1
2412,1
2413,0
2414,3
2415,5
2416,1
2417,0
2418,2
2419,0
2420,4
2421,1
2422,2
2423,2
2424,3
2425,4
2426,1
2427,4
2428,0
2429,0
2430,1
2431,2
2432,4
2433,4
2434,1
2435,0
2436,5
2437,3
2438,1
2439,0
2440,1
2441,4
2442,0
2443,0
2444,4
2445,0
2446,1
2447,2
2448,5
2449,0
2450,2
2451,5
2452,3
2453,5
2454,0
2455,4
2456,0
2457,1
2458,5
2459,1
2460,5
2461,2
2462,2
2463,1
2464,4
2465,4
2466,3
2467,4
2468,2
2469,5
2470,5
2471,4
2472,1
2473,1
2474,2
2475,5
2476,4
2477,2
2478,5
2479,0
2480,4
2481,2
2482,1
2483,5
2484,4
2485,1
2486,3
2487,4
2488,0
2489,5
2490,0
2491,4
2492,2
2493,1
2494,5
2495,1
2496,1
2497,5
2498,5
2499,0
2500,3
2501,5
2502,0
2503,2
2504,5
2505,3
2506,0
2507,0
2508,4
2509,0
2510,1
2511,0
2512,5
2513,5
2514,4
2515,1
2516,1
2517,0
2518,0
2519,1
2520,5
2521,2
2522,1
2523,2
2524,0
2525,5
2526,2
2527,4
2528,3
2529,1
2530,4
2531,3
2532,4
2533,2
2534,2
2535,3
2536,3
2537,4
2538,1
2539,5
2540,2
2541,3
2542,0
2543,0
2544,1
2545,0
2546,3
2547,3
2548,0
2549,5
2550,1
2551,2
2552,2
2553,0
2554,5
2555,0
2556,3
2557,2
2558,5
2559,4
2560,0
2561,0
2562,2
2563,1
2564,1
2565,5
2566,4
2567,2
2568,4
2569,0
2570,1
2571,1
2572,0
2573,4
2574,5
2575,3
2576,5
2577,4
2578,1
2579,1
2580,0
2581,3
2582,3
2583,4
2584,5
2585,4
2586,2
2587,3
2588,1
2589,5
2590,1
2591,2
2592,3
2593,5
2594,1
2595,2
2596,2
2597,1
2598,0
2599,0
2600,0
2601,3
2602,0
2603,0
2604,1
2605,5
2606,3
2607,1
2608,2
2609,2
2610,1
2611,2
2612,5
2613,3
2614,5
2615,5
2616,2
2617,4
2618,3
2619,1
2620,1
2621,1
2622,4
2623,2
2624,1
2625,0
2626,5
2627,5
2628,5
2629,5
2630,3
2631,0
2632,4
2633,5
2634,1
2635,4
2636,4
2637,4
2638,2
2639,2
2640,4
2641,0
2642,4
2643,2
2644,1
2645,4
2646,2
2647,1
2648,5
2649,0
2650,0
2651,2
2652,4
2653,3
2654,1
2655,5
2656,0
2657,0
2658,4
2659,3
2660,2
2661,5
2662,1
2663,5
2664,1
2665,0
2666,3
2667,0
2668,0
2669,1
2670,3
2671,5
2672,2
2673,4
2674,5
2675,2
2676,2
2677,4
2678,4
2679,3
2680,3
2681,2
2682,5
2683,5
2684,3
2685,1
2686,4
2687,0
2688,5
2689,2
2690,0
2691,3
2692,2
2693,2
2694,1
2695,0
2696,3
2697,5
2698,5
2699,0
2700,4
2701,2
2702,0
2703,3
2704,2
2705,3
2706,0
2707,1
2708,0
2709,0
2710,0
2711,1
2712,0
2713,2
2714,4
2715,4
2716,3
2717,5
2718,0
2719,3
2720,0
2721,2
2722,3
2723,3
2724,5
2725,1
2726,3
2727,1
2728,5
2729,5
2730,4
2731,3
2732,3
2733,3
2734,4
2735,1
2736,0
2737,1
2738,4
2739,5
2740,3
2741,2
2742,4
2743,3
2744,5
2745,2
2746,2
2747,1
2748,2
2749,4
2750,2
2751,4
2752,1
2753,3
2754,2
2755,4
2756,3
2757,3
2758,2
2759,5
2760,1
2761,1
2762,4
2763,4
2764,3
2765,3
2766,3
2767,4
2768,5
2769,5
2770,2
2771,2
2772,1
2773,4
2774,2
2775,1
2776,3
2777,2
2778,5
2779,2
2780,2
2781,0
2782,2
2783,0
2784,3
2785,3
2786,0
2787,1
2788,3
2789,0
2790,1
2791,4
2792,0
2793,1
2794,5
2795,3
2796,4
2797,1
2798,5
2799,5
2800,0
2801,0
2802,3
2803,0
2804,0
2805,5
2806,3
2807,0
2808,0
2809,0
2810,1
2811,3
2812,4
2813,2
2814,4
2815,4
2816,0
2817,4
2818,1
2819,1
2820,1
2821,0
2822,2
2823,2
2824,5
2825,2
2826,2
2827,5
2828,3
2829,2
2830,1
2831,3
2832,2
2833,0
2834,1
2835,2
2836,1
2837,4
2838,4
2839,5
2840,5
2841,0
2842,1
2843,0
2844,5
2845,0
2846,5
2847,2
2848,1
2849,2
2850,3
2851,0
2852,4
2853,2
2854,4
2855,4
2856,0
2857,0
2858,0
2859,2
2860,3
2861,4
2862,0
2863,1
2864,0
2865,2
2866,3
2867,5
2868,0
2869,5
2870,0
2871,1
2872,5
2873,0
2874,1
2875,4
2876,1
2877,0
2878,0
2879,3
2880,5
2881,1
2882,0
2883,5
2884,0
2885,1
2886,0
2887,0
2888,1
2889,1
2890,3
2891,4
2892,1
2893,0
2894,0
2895,2
2896,1
2897,2
2898,3
2899,3
2900,5
2901,3
2902,3
2903,0
2904,2
2905,3
2906,1
2907,0
2908,1
2909,0
2910,1
2911,2
2912,5
2913,2
2914,2
2915,0
2916,0
2917,2
2918,3
2919,1
2920,3
2921,5
2922,4
2923,3
2924,2
2925,5
2926,1
2927,4
2928,2
2929,3
2930,0
2931,1
2932,1
2933,4
2934,4
2935,0
2936,0
2937,0
2938,5
2939,5
2940,3
2941,0
2942,4
2943,0
2944,0
2945,3
2946,4
2947,5
2948,3
2949,1
2950,3
2951,4
2952,0
2953,0
2954,5
2955,1
2956,5
2957,0
2958,0
2959,2
2960,3
2961,3
2962,0
2963,2
2964,4
2965,0
2966,3
2967,4
2968,2
2969,2
2970,2
2971,0
2972,4
2973,3
2974,2
2975,2
2976,5
2977,3
2978,3
2979,0
2980,1
2981,0
2982,5
2983,2
2984,3
2985,4
2986,4
2987,2
2988,5
2989,5
2990,4
2991,1
2992,4
2993,0
2994,5
2995,0
2996,0
2997,2
