id,ans
427,5
428,2
429,2
430,2
431,3
432,2
433,3
434,3
435,3
436,3
437,3
438,3
439,3
440,3
441,3
442,3
443,0
444,2
445,5
446,1
447,1
448,5
449,2
450,3
451,3
452,3
453,3
454,5
455,3
456,1
457,2
458,1
459,2
460,2
461,2
462,3
463,4
464,2
465,0
466,5
467,1
468,0
469,5
470,4
471,0
472,3
473,0
474,3
475,4
476,2
477,0
478,0
479,4
480,2
481,3
482,1
483,3
484,5
485,5
486,4
487,1
488,0
489,5
490,4
491,5
492,4
493,2
494,5
495,4
496,0
497,2
498,0
499,5
500,4
501,5
502,5
503,2
504,3
505,2
506,4
507,4
508,0
509,1
510,5
511,1
512,5
513,3
514,4
515,2
516,1
517,2
518,4
519,4
520,4
521,3
522,0
523,0
524,4
525,1
526,5
527,5
528,0
529,4
530,5
531,3
532,2
533,2
534,5
535,4
536,4
537,2
538,5
539,2
540,5
541,3
542,3
543,4
544,5
545,2
546,2
547,1
548,3
549,2
550,4
551,3
552,3
553,3
554,1
555,0
556,3
557,1
558,2
559,1
560,0
561,3
562,4
563,5
564,0
565,0
566,1
567,0
568,0
569,5
570,2
571,2
572,2
573,1
574,5
575,0
576,3
577,0
578,0
579,2
580,0
581,4
582,4
583,5
584,0
585,5
586,5
587,3
588,3
589,4
590,1
591,1
592,3
593,4
594,0
595,0
596,5
597,0
598,1
599,3
600,0
601,5
602,2
603,5
604,2
605,2
606,2
607,0
608,0
609,1
610,5
611,5
612,4
613,4
614,4
615,5
616,4
617,1
618,5
619,1
620,2
621,4
622,0
623,2
624,3
625,3
626,0
627,5
628,1
629,0
630,5
631,3
632,5
633,5
634,1
635,5
636,3
637,0
638,1
639,0
640,2
641,5
642,2
643,3
644,5
645,2
646,0
647,1
648,3
649,5
650,3
651,4
652,0
653,5
654,0
655,0
656,5
657,0
658,1
659,0
660,3
661,5
662,5
663,5
664,3
665,3
666,3
667,1
668,4
669,4
670,0
671,4
672,2
673,0
674,0
675,1
676,1
677,5
678,5
679,4
680,5
681,2
682,1
683,2
684,3
685,2
686,0
687,0
688,5
689,3
690,0
691,4
692,5
693,1
694,5
695,4
696,3
697,4
698,0
699,3
700,2
701,3
702,4
703,0
704,0
705,3
706,4
707,3
708,0
709,4
710,4
711,2
712,0
713,2
714,2
715,4
716,0
717,1
718,5
719,0
720,5
721,5
722,1
723,0
724,0
725,5
726,4
727,5
728,3
729,3
730,0
731,2
732,4
733,5
734,4
735,3
736,4
737,5
738,5
739,4
740,5
741,3
742,2
743,4
744,5
745,2
746,4
747,0
748,3
749,4
750,5
751,0
752,1
753,0
754,5
755,3
756,3
757,2
758,2
759,3
760,5
761,4
762,4
763,5
764,0
765,5
766,0
767,5
768,5
769,0
770,3
771,3
772,0
773,4
774,3
775,5
776,1
777,0
778,5
779,5
780,2
781,2
782,5
783,5
784,0
785,0
786,5
787,5
788,3
789,5
790,2
791,0
792,4
793,5
794,5
795,1
796,0
797,1
798,2
799,4
800,2
801,3
802,1
803,1
804,1
805,0
806,2
807,3
808,0
809,0
810,3
811,4
812,3
813,0
814,1
815,4
816,3
817,2
818,5
819,1
820,2
821,0
822,1
823,0
824,3
825,1
826,4
827,2
828,5
829,5
830,2
831,0
832,3
833,4
834,1
835,5
836,3
837,2
838,0
839,0
840,2
841,4
842,3
843,3
844,1
845,0
846,5
847,4
848,3
849,1
850,5
851,1
852,2
853,5
854,3
855,0
856,4
857,4
858,5
859,4
860,5
861,1
862,2
863,1
864,2
865,0
866,2
867,5
868,3
869,5
870,1
871,2
872,2
873,4
874,1
875,5
876,2
877,2
878,2
879,0
880,5
881,5
882,5
883,3
884,1
885,1
886,2
887,1
888,2
889,5
890,4
891,3
892,0
893,1
894,1
895,4
896,1
897,0
898,5
899,2
900,1
901,3
902,0
903,3
904,3
905,5
906,5
907,4
908,3
909,1
910,5
911,5
912,4
913,2
914,1
915,3
916,4
917,2
918,1
919,1
920,5
921,2
922,5
923,3
924,3
925,5
926,5
927,4
928,1
929,2
930,0
931,2
932,3
933,3
934,2
935,0
936,3
937,2
938,2
939,3
940,0
941,4
942,1
943,0
944,4
945,2
946,5
947,0
948,4
949,2
950,0
951,4
952,4
953,1
954,1
955,4
956,1
957,1
958,1
959,1
960,1
961,5
962,4
963,4
964,3
965,3
966,5
967,4
968,0
969,1
970,0
971,3
972,3
973,3
974,3
975,3
976,4
977,4
978,2
979,4
980,5
981,3
982,0
983,5
984,0
985,2
986,0
987,0
988,3
989,3
990,2
991,0
992,4
993,3
994,2
995,4
996,1
997,0
998,2
999,0
1000,3
1001,0
1002,4
1003,0
1004,1
1005,4
1006,4
1007,3
1008,4
1009,2
1010,0
1011,0
1012,4
1013,0
1014,0
1015,4
1016,1
1017,0
1018,0
1019,1
1020,0
1021,0
1022,1
1023,4
1024,2
1025,2
1026,2
1027,4
1028,0
1029,5
1030,3
1031,0
1032,0
1033,4
1034,3
1035,0
1036,0
1037,4
1038,1
1039,4
1040,1
1041,1
1042,0
1043,5
1044,5
1045,2
1046,4
1047,0
1048,3
1049,2
1050,3
1051,3
1052,1
1053,2
1054,4
1055,1
1056,5
1057,3
1058,2
1059,2
1060,3
1061,5
1062,2
1063,2
1064,0
1065,0
1066,0
1067,5
1068,1
1069,0
1070,2
1071,2
1072,5
1073,4
1074,2
1075,5
1076,5
1077,5
1078,3
1079,5
1080,3
1081,1
1082,0
1083,3
1084,4
1085,0
1086,4
1087,3
1088,4
1089,4
1090,4
1091,0
1092,0
1093,3
1094,0
1095,1
1096,2
1097,0
1098,0
1099,2
1100,2
1101,1
1102,4
1103,0
1104,2
1105,5
1106,2
1107,0
1108,5
1109,3
1110,3
1111,0
1112,4
1113,4
1114,1
1115,1
1116,3
1117,3
1118,1
1119,1
1120,2
1121,3
1122,4
1123,1
1124,3
1125,4
1126,2
1127,1
1128,1
1129,4
1130,1
1131,5
1132,0
1133,0
1134,1
1135,0
1136,3
1137,0
1138,5
1139,4
1140,3
1141,5
1142,3
1143,3
1144,3
1145,2
1146,2
1147,4
1148,1
1149,5
1150,4
1151,5
1152,4
1153,4
1154,5
1155,5
1156,2
1157,4
1158,5
1159,1
1160,4
1161,4
1162,1
1163,1
1164,4
1165,4
1166,5
1167,4
1168,3
1169,2
1170,1
1171,0
1172,5
1173,5
1174,0
1175,2
1176,0
1177,1
1178,3
1179,4
1180,5
1181,5
1182,3
1183,2
1184,0
1185,3
1186,2
1187,4
1188,4
1189,3
1190,1
1191,3
1192,0
1193,3
1194,5
1195,0
1196,1
1197,1
1198,3
1199,1
1200,3
1201,4
1202,0
1203,2
1204,3
1205,4
1206,1
1207,2
1208,4
1209,4
1210,4
1211,0
1212,1
1213,1
1214,1
1215,1
1216,3
1217,5
1218,4
1219,2
1220,5
1221,3
1222,1
1223,3
1224,5
1225,5
1226,3
1227,3
1228,1
1229,5
1230,0
1231,4
1232,0
1233,4
1234,2
1235,4
1236,3
1237,4
1238,5
1239,0
1240,4
1241,0
1242,5
1243,5
1244,2
1245,0
1246,2
1247,2
1248,5
1249,1
1250,1
1251,2
1252,3
1253,3
1254,5
1255,5
1256,5
1257,0
1258,2
1259,0
1260,2
1261,0
1262,3
1263,5
1264,3
1265,4
1266,2
1267,1
1268,0
1269,1
1270,0
1271,4
1272,3
1273,4
1274,1
1275,2
1276,0
1277,2
1278,3
1279,2
1280,0
1281,1
1282,3
1283,2
1284,4
1285,1
1286,4
1287,1
1288,4
1289,0
1290,4
1291,2
1292,4
1293,2
1294,4
1295,4
1296,0
1297,4
1298,1
1299,2
1300,1
1301,0
1302,0
1303,3
1304,0
1305,3
1306,2
1307,5
1308,1
1309,4
1310,1
1311,4
1312,3
1313,2
1314,2
1315,1
1316,1
1317,2
1318,5
1319,1
1320,1
1321,3
1322,5
1323,1
1324,1
1325,1
1326,1
1327,4
1328,5
1329,4
1330,2
1331,4
1332,0
1333,3
1334,4
1335,4
1336,2
1337,1
1338,0
1339,3
1340,2
1341,3
1342,1
1343,3
1344,5
1345,1
1346,0
1347,0
1348,4
1349,0
1350,2
1351,4
1352,5
1353,0
1354,5
1355,2
1356,5
1357,5
1358,0
1359,0
1360,1
1361,2
1362,2
1363,0
1364,1
1365,4
1366,0
1367,2
1368,0
1369,5
1370,2
1371,3
1372,3
1373,5
1374,1
1375,1
1376,5
1377,3
1378,1
1379,5
1380,2
1381,5
1382,0
1383,3
1384,1
1385,2
1386,2
1387,1
1388,0
1389,5
1390,1
1391,1
1392,4
1393,3
1394,0
1395,2
1396,1
1397,5
1398,1
1399,3
1400,1
1401,4
1402,1
1403,2
1404,2
1405,5
1406,5
1407,4
1408,1
1409,4
1410,4
1411,0
1412,2
1413,3
1414,1
1415,4
1416,0
1417,4
1418,1
1419,1
1420,3
1421,4
1422,5
1423,0
1424,1
1425,0
1426,2
1427,2
1428,2
1429,4
1430,1
1431,4
1432,5
1433,5
1434,0
1435,3
1436,5
1437,4
1438,3
1439,4
1440,0
1441,1
1442,1
1443,2
1444,4
1445,2
1446,5
1447,0
1448,0
1449,4
1450,1
1451,1
1452,4
1453,5
1454,2
1455,3
1456,2
1457,4
1458,0
1459,1
1460,5
1461,2
1462,0
1463,3
1464,5
1465,5
1466,4
1467,1
1468,3
1469,1
1470,5
1471,4
1472,2
1473,3
1474,2
1475,2
1476,2
1477,4
1478,0
1479,4
1480,2
1481,1
1482,2
1483,5
1484,1
1485,1
1486,5
1487,0
1488,0
1489,0
1490,0
1491,3
1492,2
1493,4
1494,3
1495,2
1496,1
1497,4
1498,5
1499,2
1500,4
1501,3
1502,2
1503,4
1504,3
1505,2
1506,5
1507,0
1508,4
1509,2
1510,1
1511,4
1512,4
1513,4
1514,1
1515,1
1516,4
1517,2
1518,2
1519,0
1520,1
1521,1
1522,5
1523,3
1524,3
1525,4
1526,4
1527,0
1528,5
1529,3
1530,2
1531,0
1532,4
1533,2
1534,0
1535,3
1536,2
1537,2
1538,0
1539,3
1540,4
1541,1
1542,0
1543,5
1544,4
1545,3
1546,2
1547,3
1548,4
1549,1
1550,2
1551,3
1552,1
1553,3
1554,1
1555,1
1556,5
1557,0
1558,4
1559,2
1560,0
1561,0
1562,3
1563,4
1564,4
1565,1
1566,5
1567,2
1568,1
1569,5
1570,0
1571,1
1572,2
1573,5
1574,4
1575,2
1576,3
1577,1
1578,4
1579,1
1580,3
1581,5
1582,2
1583,5
1584,1
1585,3
1586,4
1587,4
1588,5
1589,0
1590,2
1591,1
1592,0
1593,5
1594,5
1595,3
1596,1
1597,2
1598,3
1599,2
1600,1
1601,2
1602,1
1603,4
1604,4
1605,2
1606,3
1607,2
1608,4
1609,2
1610,0
1611,2
1612,2
1613,2
1614,3
1615,4
1616,4
1617,2
1618,3
1619,2
1620,1
1621,5
1622,3
1623,3
1624,0
1625,4
1626,2
1627,1
1628,2
1629,2
1630,3
1631,5
1632,1
1633,3
1634,4
1635,2
1636,4
1637,0
1638,0
1639,3
1640,2
1641,4
1642,5
1643,3
1644,1
1645,4
1646,1
1647,2
1648,2
1649,2
1650,4
1651,2
1652,5
1653,3
1654,3
1655,4
1656,4
1657,4
1658,4
1659,0
1660,4
1661,1
1662,0
1663,4
1664,4
1665,4
1666,1
1667,3
1668,0
1669,1
1670,0
1671,5
1672,0
1673,1
1674,3
1675,3
1676,4
1677,0
1678,3
1679,0
1680,1
1681,2
1682,2
1683,1
1684,1
1685,4
1686,1
1687,2
1688,3
1689,1
1690,1
1691,5
1692,5
1693,4
1694,5
1695,4
1696,3
1697,4
1698,2
1699,5
1700,0
1701,3
1702,3
1703,2
1704,4
1705,0
1706,0
1707,1
1708,2
1709,4
1710,0
1711,2
1712,2
1713,4
1714,2
1715,3
1716,1
1717,4
1718,0
1719,2
1720,0
1721,3
1722,2
1723,4
1724,1
1725,5
1726,3
1727,1
1728,0
1729,4
1730,4
1731,1
1732,1
1733,0
1734,2
1735,5
1736,3
1737,0
1738,0
1739,1
1740,5
1741,1
1742,0
1743,4
1744,4
1745,3
1746,4
1747,2
1748,1
1749,5
1750,1
1751,3
1752,5
1753,1
1754,2
1755,2
1756,3
1757,4
1758,2
1759,4
1760,2
1761,2
1762,1
1763,1
1764,5
1765,0
1766,3
1767,0
1768,2
1769,4
1770,0
1771,0
1772,2
1773,4
1774,1
1775,0
1776,3
1777,1
1778,3
1779,0
1780,0
1781,1
1782,1
1783,3
1784,3
1785,1
1786,5
1787,4
1788,2
1789,1
1790,1
1791,5
1792,3
1793,2
1794,5
1795,1
1796,4
1797,1
1798,3
1799,3
1800,4
1801,1
1802,3
1803,0
1804,3
1805,3
1806,3
1807,5
1808,4
1809,5
1810,1
1811,0
1812,2
1813,0
1814,1
1815,0
1816,0
1817,4
1818,0
1819,0
1820,3
1821,4
1822,2
1823,0
1824,3
1825,1
1826,5
1827,3
1828,2
1829,1
1830,3
1831,1
1832,3
1833,2
1834,0
1835,1
1836,5
1837,0
1838,5
1839,3
1840,3
1841,1
1842,2
1843,0
1844,0
1845,1
1846,0
1847,4
1848,1
1849,2
1850,4
1851,1
1852,3
1853,4
1854,5
1855,5
1856,1
1857,0
1858,0
1859,2
1860,0
1861,2
1862,2
1863,0
1864,4
1865,0
1866,3
1867,3
1868,0
1869,4
1870,0
1871,2
1872,0
1873,1
1874,2
1875,1
1876,0
1877,4
1878,3
1879,1
1880,1
1881,1
1882,4
1883,5
1884,3
1885,2
1886,2
1887,3
1888,2
1889,3
1890,2
1891,4
1892,2
1893,4
1894,0
1895,4
1896,5
1897,4
1898,3
1899,2
1900,4
1901,2
1902,3
1903,0
1904,5
1905,5
1906,2
1907,3
1908,1
1909,1
1910,1
1911,3
1912,0
1913,4
1914,1
1915,5
1916,1
1917,2
1918,1
1919,1
1920,0
1921,3
1922,2
1923,3
1924,3
1925,2
1926,0
1927,3
1928,4
1929,3
1930,4
1931,2
1932,0
1933,2
1934,0
1935,5
1936,1
1937,4
1938,5
1939,5
1940,5
1941,4
1942,5
1943,3
1944,5
1945,1
1946,3
1947,3
1948,4
1949,5
1950,4
1951,1
1952,5
1953,5
1954,1
1955,1
1956,0
1957,4
1958,3
1959,5
1960,5
1961,1
1962,1
1963,0
1964,4
1965,4
1966,4
1967,1
1968,3
1969,2
1970,0
1971,2
1972,0
1973,4
1974,4
1975,2
1976,4
1977,5
1978,2
1979,4
1980,2
1981,0
1982,0
1983,5
1984,5
1985,4
1986,2
1987,0
1988,1
1989,0
1990,2
1991,1
1992,1
1993,2
1994,3
1995,4
1996,1
1997,5
1998,5
1999,5
2000,3
2001,3
2002,1
2003,1
2004,3
2005,1
2006,2
2007,2
2008,1
2009,1
2010,5
2011,3
2012,5
2013,1
2014,5
2015,2
2016,2
2017,2
2018,0
2019,3
2020,4
2021,2
2022,0
2023,5
2024,0
2025,0
2026,4
2027,0
2028,1
2029,2
2030,4
2031,4
2032,0
2033,1
2034,4
2035,0
2036,4
2037,2
2038,2
2039,3
2040,3
2041,5
2042,1
2043,3
2044,0
2045,4
2046,3
2047,4
2048,3
2049,5
2050,0
2051,4
2052,2
2053,4
2054,1
2055,1
2056,2
2057,4
2058,0
2059,2
2060,1
2061,0
2062,5
2063,3
2064,1
2065,1
2066,0
2067,4
2068,3
2069,5
2070,0
2071,0
2072,0
2073,1
2074,0
2075,1
2076,5
2077,1
2078,1
2079,0
2080,0
2081,0
2082,4
2083,3
2084,2
2085,5
2086,1
2087,3
2088,4
2089,5
2090,1
2091,0
2092,4
2093,1
2094,0
2095,2
2096,5
2097,0
2098,0
2099,1
2100,0
2101,5
2102,1
2103,1
2104,1
2105,5
2106,4
2107,2
2108,0
2109,0
2110,1
2111,1
2112,2
2113,3
2114,4
2115,0
2116,3
2117,4
2118,3
2119,1
2120,1
2121,0
2122,5
2123,5
2124,0
2125,5
2126,5
2127,5
2128,3
2129,0
2130,1
2131,0
2132,1
2133,2
2134,5
2135,4
2136,0
2137,5
2138,1
2139,2
2140,0
2141,3
2142,1
2143,5
2144,3
2145,3
2146,5
2147,0
2148,1
2149,4
2150,5
2151,2
2152,5
2153,3
2154,3
2155,2
2156,2
2157,2
2158,3
2159,3
2160,5
2161,2
2162,4
2163,5
2164,5
2165,0
2166,0
2167,2
2168,0
2169,4
2170,3
2171,2
2172,5
2173,4
2174,4
2175,3
2176,3
2177,3
2178,3
2179,3
2180,3
2181,2
2182,3
2183,4
2184,0
2185,4
2186,2
2187,4
2188,3
2189,3
2190,5
2191,0
2192,0
2193,4
2194,1
2195,4
2196,5
2197,1
2198,5
2199,5
2200,2
2201,0
2202,1
2203,5
2204,2
2205,1
2206,2
2207,3
2208,1
2209,3
2210,4
2211,2
2212,3
2213,2
2214,5
2215,2
2216,1
2217,2
2218,5
2219,3
2220,2
2221,3
2222,4
2223,0
2224,5
2225,2
2226,2
2227,2
2228,3
2229,0
2230,4
2231,4
2232,4
2233,2
2234,4
2235,3
2236,4
2237,4
2238,5
2239,4
2240,2
2241,3
2242,0
2243,0
2244,3
2245,0
2246,2
2247,3
2248,2
2249,0
2250,3
2251,2
2252,3
2253,2
2254,5
2255,2
2256,3
2257,3
2258,3
2259,2
2260,1
2261,3
2262,2
2263,1
2264,2
2265,1
2266,4
2267,0
2268,5
2269,4
2270,1
2271,5
2272,4
2273,3
2274,3
2275,4
2276,1
2277,4
2278,0
2279,3
2280,0
2281,1
2282,1
2283,2
2284,4
2285,0
2286,1
2287,0
2288,1
2289,3
2290,5
2291,5
2292,0
2293,2
2294,3
2295,3
2296,2
2297,1
2298,1
2299,2
2300,5
2301,4
2302,5
2303,0
2304,2
2305,5
2306,2
2307,0
2308,0
2309,1
2310,1
2311,5
2312,0
2313,5
2314,2
2315,2
2316,2
2317,4
2318,0
2319,4
2320,3
2321,3
2322,1
2323,0
2324,1
2325,4
2326,3
2327,4
2328,4
2329,0
2330,1
2331,3
2332,3
2333,1
2334,0
2335,1
2336,5
2337,4
2338,5
2339,3
2340,3
2341,3
2342,5
2343,4
2344,1
2345,5
2346,2
2347,1
2348,4
2349,4
2350,4
2351,4
2352,0
2353,4
2354,1
2355,4
2356,0
2357,3
2358,4
2359,2
2360,0
2361,2
2362,0
2363,3
2364,4
2365,1
2366,2
2367,2
2368,0
2369,5
2370,1
2371,4
2372,5
2373,0
2374,4
2375,2
2376,1
2377,0
2378,3
2379,1
2380,2
2381,0
2382,1
2383,2
2384,0
2385,5
2386,3
2387,4
2388,4
2389,1
2390,0
2391,3
2392,1
2393,5
2394,4
2395,1
2396,5
2397,1
2398,2
2399,3
2400,4
2401,5
2402,2
2403,2
2404,3
2405,4
2406,5
2407,2
2408,5
2409,1
2410,1
2411,5
2412,0
2413,0
2414,5
2415,2
2416,0
2417,4
2418,0
2419,2
2420,4
2421,5
2422,2
2423,1
2424,4
2425,5
2426,3
2427,4
2428,0
2429,0
2430,0
2431,1
2432,5
2433,2
2434,4
2435,0
2436,5
2437,2
2438,1
2439,2
2440,1
2441,2
2442,2
2443,0
2444,4
2445,1
2446,1
2447,2
2448,5
2449,5
2450,2
2451,3
2452,3
2453,1
2454,3
2455,4
2456,0
2457,4
2458,2
2459,4
2460,1
2461,2
2462,2
2463,4
2464,1
2465,5
2466,0
2467,2
2468,4
2469,5
2470,5
2471,4
2472,1
2473,2
2474,2
2475,5
2476,4
2477,2
2478,3
2479,3
2480,5
2481,2
2482,1
2483,2
2484,4
2485,2
2486,3
2487,4
2488,0
2489,1
2490,0
2491,4
2492,1
2493,3
2494,2
2495,2
2496,4
2497,0
2498,5
2499,0
2500,3
2501,5
2502,5
2503,0
2504,5
2505,3
2506,0
2507,2
2508,4
2509,0
2510,1
2511,1
2512,3
2513,4
2514,4
2515,4
2516,0
2517,4
2518,1
2519,1
2520,5
2521,3
2522,1
2523,5
2524,0
2525,5
2526,3
2527,4
2528,3
2529,4
2530,1
2531,3
2532,3
2533,2
2534,3
2535,3
2536,4
2537,1
2538,1
2539,5
2540,1
2541,3
2542,0
2543,1
2544,1
2545,4
2546,3
2547,4
2548,0
2549,5
2550,1
2551,0
2552,2
2553,4
2554,1
2555,4
2556,4
2557,1
2558,5
2559,4
2560,4
2561,0
2562,2
2563,3
2564,1
2565,4
2566,2
2567,2
2568,5
2569,2
2570,2
2571,1
2572,0
2573,4
2574,2
2575,0
2576,4
2577,0
2578,1
2579,4
2580,0
2581,4
2582,4
2583,4
2584,5
2585,4
2586,1
2587,2
2588,0
2589,5
2590,1
2591,5
2592,3
2593,4
2594,4
2595,2
2596,0
2597,1
2598,0
2599,0
2600,0
2601,3
2602,1
2603,0
2604,3
2605,5
2606,0
2607,1
2608,2
2609,2
2610,2
2611,2
2612,2
2613,3
2614,4
2615,5
2616,2
2617,3
2618,1
2619,2
2620,0
2621,3
2622,4
2623,5
2624,2
2625,1
2626,5
2627,3
2628,5
2629,0
2630,3
2631,4
2632,2
2633,5
2634,1
2635,3
2636,3
2637,4
2638,2
2639,2
2640,4
2641,0
2642,5
2643,2
2644,1
2645,3
2646,2
2647,1
2648,1
2649,3
2650,0
2651,2
2652,4
2653,3
2654,1
2655,4
2656,0
2657,0
2658,5
2659,3
2660,5
2661,5
2662,1
2663,5
2664,1
2665,0
2666,3
2667,0
2668,0
2669,2
2670,5
2671,5
2672,1
2673,4
2674,1
2675,4
2676,0
2677,4
2678,2
2679,3
2680,4
2681,1
2682,1
2683,5
2684,3
2685,1
2686,0
2687,0
2688,5
2689,0
2690,0
2691,0
2692,5
2693,3
2694,3
2695,0
2696,3
2697,5
2698,1
2699,0
2700,4
2701,5
2702,3
2703,0
2704,2
2705,3
2706,0
2707,1
2708,0
2709,0
2710,2
2711,1
2712,3
2713,2
2714,4
2715,4
2716,0
2717,5
2718,0
2719,5
2720,0
2721,4
2722,0
2723,2
2724,1
2725,3
2726,5
2727,1
2728,5
2729,4
2730,3
2731,4
2732,3
2733,3
2734,2
2735,5
2736,0
2737,1
2738,4
2739,3
2740,0
2741,2
2742,4
2743,3
2744,1
2745,2
2746,2
2747,1
2748,5
2749,0
2750,1
2751,0
2752,4
2753,3
2754,4
2755,4
2756,4
2757,3
2758,2
2759,5
2760,1
2761,5
2762,0
2763,4
2764,2
2765,3
2766,5
2767,4
2768,5
2769,3
2770,0
2771,2
2772,5
2773,4
2774,2
2775,0
2776,0
2777,0
2778,1
2779,4
2780,0
2781,0
2782,1
2783,1
2784,3
2785,5
2786,1
2787,3
2788,5
2789,5
2790,0
2791,3
2792,1
2793,1
2794,5
2795,3
2796,4
2797,1
2798,5
2799,3
2800,3
2801,0
2802,3
2803,0
2804,0
2805,3
2806,3
2807,3
2808,5
2809,0
2810,1
2811,4
2812,3
2813,1
2814,4
2815,3
2816,4
2817,4
2818,4
2819,5
2820,0
2821,4
2822,0
2823,5
2824,5
2825,1
2826,1
2827,0
2828,3
2829,3
2830,1
2831,3
2832,2
2833,3
2834,4
2835,5
2836,1
2837,4
2838,5
2839,5
2840,1
2841,3
2842,5
2843,0
2844,2
2845,3
2846,5
2847,2
2848,1
2849,2
2850,2
2851,0
2852,4
2853,4
2854,4
2855,4
2856,0
2857,0
2858,3
2859,2
2860,3
2861,0
2862,3
2863,1
2864,5
2865,2
2866,3
2867,5
2868,3
2869,5
2870,1
2871,4
2872,3
2873,5
2874,1
2875,1
2876,0
2877,0
2878,0
2879,2
2880,5
2881,2
2882,1
2883,5
2884,0
2885,1
2886,4
2887,0
2888,1
2889,5
2890,3
2891,2
2892,4
2893,0
2894,0
2895,0
2896,1
2897,2
2898,3
2899,2
2900,4
2901,3
2902,3
2903,0
2904,1
2905,3
2906,3
2907,0
2908,1
2909,0
2910,2
2911,4
2912,5
2913,2
2914,5
2915,3
2916,5
2917,2
2918,3
2919,4
2920,3
2921,5
2922,5
2923,3
2924,2
2925,5
2926,3
2927,4
2928,2
2929,4
2930,5
2931,3
2932,1
2933,4
2934,3
2935,0
2936,0
2937,2
2938,5
2939,2
2940,3
2941,5
2942,4
2943,3
2944,0
2945,0
2946,3
2947,5
2948,5
2949,3
2950,3
2951,0
2952,0
2953,2
2954,5
2955,2
2956,5
2957,5
2958,5
2959,1
2960,3
2961,3
2962,0
2963,2
2964,1
2965,0
2966,3
2967,5
2968,2
2969,2
2970,2
2971,0
2972,0
2973,1
2974,2
2975,0
2976,1
2977,1
2978,1
2979,0
2980,5
2981,4
2982,3
2983,3
2984,5
2985,4
2986,1
2987,2
2988,5
2989,0
2990,4
2991,2
2992,2
2993,0
2994,4
2995,0
2996,0
2997,1
